Species	Bacteriocin	Count
Anaeromyxobacter_dehalogenans_2CP-1	Linocin_M18	1
Shewanella_psychrophila_strain_WP2	Bacteriocin_IIc,ComC	2
Listeria_seeligeri_strain_RR4	Lactococcin_972,Linocin_M18	2
Streptomyces_sp._Go-475	Bacteriocin_IId,ggmotif	2
Aeromonas_sp._ASNIH2	MA-2PEPA	1
Staphylococcus_nepalensis_strain_JS1	Bacteriocin_IIc	1
Clostridium_sp._M62/1_FDAARGOS_1583	Bacteriocin_II,Lactococcin,LE-MER+2PEP	3
Brevibacterium_linens_strain_ATCC_19391	Linocin_M18	1
Paracoccus_mutanolyticus_strain_RSP-02	ggmotif	1
Treponema_putidum_strain_OMZ_758_(ATCC_700334)	LE-LanBC	1
Lacticaseibacillus_chiayiensis_strain_FBL7	Bacteriocin_IIc,bacteriocinII,ComC	3
Mycobacterium_massiliense_str._GO_06	Linocin_M18	1
Planctomycetales_bacterium_HK-STAS-UBP7_A-1	LE-DUF	1
Xanthobacter_sp._YN2	Antimicrobial17,Bacteriocin_IIc	2
Ruminococcus]_gnavus_ATCC_29149	Lactococcin_972,MA-2PEPA	2
Sphingobium_sp._Z007_strain_1	ggmotif,MA-EPI	2
Bacillus_sp._3a_strain_3A	Bacteriocin_IIc	1
Streptococcus_thermophilus_CNRZ1066	Bacteriocin_IIc,ComC	2
Bacillus_sp._S3	Linocin_M18	1
Streptomyces_fulvissimus_strain_DF	Linocin_M18	1
Bordetella_pertussis	Bacteriocin_IIc,Bacteriocin_IId	2
Syntrophomonas_wolfei_subsp._wolfei_str._Goettingen	ggmotif	1
Burkholderia_phenoliruptrix_BR3459a	Bacteriocin_IIc	1
Burkholderia_vietnamiensis_G4	Bacteriocin_IIc,Linocin_M18	2
Pseudonocardia_sp._EC080610-09	Linocin_M18	1
Carnobacterium_maltaromaticum_strain_18ISCm	Linocin_M18	1
Mycobacterium_sp._MOTT36Y	Linocin_M18	1
Streptomyces_sp._KY70_strain_Streptomyces_sp._KY70_genome	Linocin_M18,Mersacidin	2
Haloarcula_hispanica_N601	Bacteriocin_IId	1
Porphyromonadaceae_bacterium_nC29_bin.32.fa	Linocin_M18	1
Xanthomonas_translucens_B1FA	Bacteriocin_IIc,Bacteriocin_IId	2
Streptococcus_viridans_strain_NCTC3166	Bacteriocin_IIc,ComC	2
Sphingomonas_sp._AE3	L_biotic_typeA	1
Francisella_cf._novicida_3523	Bacteriocin_IId	1
Allokutzneria_albata_strain_DSM_44149	Mersacidin	1
Gemmata_massiliana_strain_Soil9	Bacteriocin_IIc	1
Helicobacter_pylori_P12	Bacteriocin_IIc	1
Klebsiella_pneumoniae_subsp._pneumoniae_MGH_78578	Bacteriocin_IIc,ggmotif	2
Shewanella_inventionis_D1489	Antimicrobial14	1
Sphaerochaeta_globosa_str._Buddy	Linocin_M18	1
Bacteroides_fragilis_YCH46	L_biotic_typeA,MA-2PEPA	2
Lelliottia_sp._WB101	Bacteriocin_IIc	1
Escherichia_coli_ABU_83972	Bacteriocin_IIc	1
Flavobacterium_psychrophilum_JIP02/86	L_biotic_typeA	1
Streptococcus_sp._KCOM_2412	LE-MER+2PEP	1
Dietzia_sp._oral_taxon_368_strain_W5195	Bacteriocin_IIc	1
Aeromonas_australiensis_strain_Isolate4	Bacteriocin_IIc,MA-2PEPA	2
Vibrio_ponticus_strain_DSM_16217	Bacteriocin_IIc	1
Corynebacterium_sp._2184	Bacteriocin_IId,Lactococcin_972	2
Massilia_putida_strain_6NM-7T	Bacteriocin_IIc,ggmotif	2
Xanthomonas_arboricola_pv._juglandis_strain_3	ggmotif	1
Streptococcus_sp._1643	Bacteriocin_IIc,ComC	2
Aeromonas_sp._ASNIH3	MA-2PEPA	1
Rhizobacter_sp._AJA081-3	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20120734	Bacteriocin_IIc	1
Caldicellulosiruptor_kronotskyensis_2002	Bacteriocin_IIc,Linocin_M18	2
Citrobacter_rodentium_ICC168	ggmotif	1
Streptococcus_sp._JS71_strain_KCOM_2890_(=JS71)	Bacteriocin_IIc,ComC	2
Halomonas_socia_strain_CKY01	Bacteriocin_IIc,Bacteriocin_IId,LE-DUF,MA-EPI	4
Pandoraea_pulmonicola_DSM_16583	Linocin_M18	1
Paraburkholderia_aromaticivorans_strain_AR20-38	Bacteriocin_IIc,Linocin_M18	2
Xylella_fastidiosa_subsp._pauca_strain_De_Donno	Bacteriocin_IIc,ggmotif	2
Salmonella_enterica_subsp._enterica_serovar_4,[5],12:i:-_strain_FSIS1503788_strain_USDA15WA-1	Bacteriocin_IIc	1
Microbacterium_hominis_strain_01094	Linocin_M18	1
Streptomyces_albogriseolus_strain_LBX-2	ggmotif,lasso	2
Fusobacterium_mortiferum_ATCC_9817	LE-LanBC	1
Escherichia_coli_str._'clone_D_i2'	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20120213	Bacteriocin_IIc	1
Vibrio_cholerae_M66-2	MA-LAC481	1
Lactobacillus_oris_strain_J-1	L_biotic_typeA	1
Burkholderia_mallei_NCTC_10229	Bacteriocin_IIc,ggmotif	2
Bibersteinia_trehalosi_USDA-ARS-USMARC-188	Bacteriocin_IIc	1
Aquisphaera_giovannonii_strain_OJF2	Bacteriocin_IIc	1
Agrobacterium_fabrum_LBA645	Bacteriocin_IIc	1
Bacillus_cereus_ATCC_10987	Bacteriocin_IIc,Bacteriocin_IId	2
Bacillus_sp._YP1	Bacteriocin_IIc,MA-NIS	2
Synechococcus_sp._A18-25c	Bacteriocin_IIc,ggmotif,L_biotic_typeA	3
Acidaminococcus_intestini_RyC-MR95	L_biotic_typeA	1
Ottowia_sp._27C	Bacteriocin_IIc	1
Mycobacterium_bovis_BCG_str._Korea_1168P	Gallidermin,Linocin_M18	2
Streptomyces_sp._RLB1-33	ggmotif,Lactococcin_972,L_biotic_typeA,Linocin_M18	4
Formosa_sp._L2A11	ggmotif	1
Francisella_tularensis_subsp._novicida_PA10-7858	Bacteriocin_IId	1
Synechococcus_sp._KORDI-100	ggmotif	1
Paenibacillus_sp._14171R-81	ggmotif	1
Burkholderia_sp._KJ006	Bacteriocin_IIc,Linocin_M18	2
Sulfurovum_sp._ST-419	Bacteriocin_IIc,bacteriocinII,LE-DUF	3
Streptococcus_intermedius_C270	Bacteriocin_IIc,Bacteriocin_II,ComC,Gallidermin,LE-MER+2PEP	5
Peribacillus_psychrosaccharolyticus_strain_FDAARGOS_1161_strain_Not_applicable	L_biotic_typeA	1
Acetobacter_persici_strain_TMW2.1084	leaderLanBC,Linocin_M18	2
Stella_sp._ATCC_35155	Linocin_M18	1
Acinetobacter_calcoaceticus_ACa13	Bacteriocin_II,Bacteriocin_IIc	2
Mycobacterium_haemophilum_DSM_44634_=_ATCC_29548	L_biotic_typeA	1
Staphylococcus_aureus_subsp._aureus_DSM_20231	Gallidermin,Lactococcin_972	2
Rhodococcus_erythropolis_CCM2595	Linocin_M18,Mersacidin	2
Bacillus_subtilis_subsp._natto_BEST195	Bacteriocin_IIc	1
Gemmata_sp._SH-PL17	Antimicrobial17,Bacteriocin_IIc	2
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20110353	Bacteriocin_IIc	1
Pseudomonas_sp._LBUM920	Bacteriocin_IIc	1
Acetobacteraceae_bacterium_G55GP	Bacteriocin_IIc,ggmotif	2
Streptococcus_salivarius_CCHSS3	Bacteriocin_IIc,ComC,Lactococcin_972,L_biotic_typeA	4
Desulfovibrio_alaskensis_G20	MA-EPI	1
Mycobacterium_tuberculosis_060827	Gallidermin,Linocin_M18	2
Pseudomonas_plecoglossicida_NyZ12	Bacteriocin_IIc,Linocin_M18	2
Agrobacterium_sp._T29	Bacteriocin_IIc,Linocin_M18	2
Glycocaulis_alkaliphilus_strain_6B-8	Bacteriocin_IIc	1
Chryseobacterium_sp._LJ668	Bacteriocin_IIc,ComC	2
Burkholderia_thailandensis_2002721643	Bacteriocin_IIc,ggmotif	2
Alcaligenes_sp._HO-1	Antimicrobial14,Bacteriocin_IIc,Bacteriocin_IId	3
Rhodospirillaceae_bacterium_B3	Bacteriocin_IIc,Linocin_M18	2
Christensenellaceae_bacterium_CE91-St36	Linocin_M18	1
Actinopolymorpha_singaporensis_strain_DSM_22024	Linocin_M18	1
Gramella_sp._MT6	Bacteriocin_IIc,Bacteriocin_IId	2
Synechococcus_sp._MEDNS5	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._B182	Bacteriocin_IIc	1
Aeromonas_sp._ASNIH4	Bacteriocin_IId,MA-2PEPA	2
Devosia_sp._SCS-3	Bacteriocin_IIc,Bacteriocin_IId,Linocin_M18	3
Escherichia_coli_O68:H12_strain_730V1	Bacteriocin_IIc	1
Mycobacterium_shottsii_strain_JCM_12657	L_biotic_typeA,Linocin_M18	2
Nocardia_wallacei_strain_FMUON74	Bacteriocin_IIc,Linocin_M18	2
Paenibacillus_sp._E222	L_biotic_typeA	1
Aquabacterium_olei_strain_NBRC_110486	Bacteriocin_II,ggmotif	2
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20110221	Bacteriocin_IIc	1
Synechococcus_sp._PROS-7-1	Bacteriocin_IIc,ggmotif,L_biotic_typeA,LE-DUF	4
Stenotrophomonas_maltophilia_JV3	Bacteriocin_IIc	1
Acetobacter_pasteurianus_IFO_3283-12	Bacteriocin_IIc,ggmotif,Linocin_M18,Mersacidin	4
Salmonella_enterica_subsp._enterica_serovar_Hillingdon_str._N1529-D3_strain_N1529-D3	Bacteriocin_IIc	1
Escherichia_coli_APEC_O78	Bacteriocin_IIc	1
Clostridium_cadaveris_IFB3C5	Bacteriocin_IIc	1
Aeromonas_sp._FDAARGOS_1405_strain_Not_applicable	MA-2PEPA	1
Flavobacterium_sp._HYN0056	Bacteriocin_IIc,ggmotif	2
Legionella_geestiana_strain_1308	Linocin_M18	1
Acidovorax_sp._JMULE5	Lactococcin_972	1
Candidatus_Rhodoluna_limnophila_strain_1B-Mac	Lactococcin	1
Salmonella_enterica_subsp._enterica_serovar_Reading_strain_CVM_21978	Bacteriocin_IIc	1
Lactobacillus_delbrueckii_subsp._delbrueckii_DSM_20074_=_JCM_1012	ggmotif	1
Serratia_plymuthica_AS9	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Ouakam	Bacteriocin_IIc	1
Escherichia_coli_O16:H48_strain_CV601gfp	Bacteriocin_IIc	1
Salmonella_enterica_subsp._houtenae_str._CFSAN000552	Bacteriocin_IIc,ggmotif	2
Rathayibacter_sp._VKM_Ac-2804	Bacteriocin_IIc,Lactococcin_972	2
Niabella_ginsenosidivorans_strain_BS26	Bacteriocin_IIc	1
Methylobacterium_phyllosphaerae_strain_CBMB27	Bacteriocin_IIc,ggmotif	2
Azotobacter_chroococcum_strain_B3	Bacteriocin_IIc	1
Flavobacterium_sp._strain_NK2020	Antimicrobial17,Linocin_M18	2
Thermus_thermophilus_HB8	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Macclesfield_str._S-1643_strain_S-1643	Bacteriocin_IIc,ggmotif	2
Mesotoga_infera_strain_MESINF1	Linocin_M18,Mersacidin	2
Balneolaceae_bacterium_strain_ECT2AJA-110-D	Bacteriocin_IIc	1
Rhodobacter_sphaeroides_ATCC_17029	ggmotif	1
Pyrobaculum_oguniense_TE7	Linocin_M18	1
Streptococcus_agalactiae_GD201008-001	ggmotif	1
Aeromonas_sp._CA23	Bacteriocin_IId,MA-2PEPA	2
uncultured_Sphingopyxis_sp._strain_UC10	lasso	1
Streptomyces_puniciscabiei_strain_TW1S1	Bacteriocin_IIc,ggmotif	2
Escherichia_coli_O20:H12_strain_Res13-Lact-PEB17-18	Bacteriocin_IIc,ggmotif	2
Nocardiopsis_dassonvillei_subsp._dassonvillei_DSM_43111	Lactococcin_972	1
Pseudomonas_alcaligenes_MRCP2	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20110354	Bacteriocin_IIc	1
Neisseria_meningitidis_053442	ggmotif,leaderLanBC	2
Exiguobacterium_sp._U13-1	Mersacidin	1
Haemophilus_influenzae_F3047	Linocin_M18	1
Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5_strain_GW460-11-11-14-LB5	Bacteriocin_IIc,Bacteriocin_IIi	2
Ruminococcus_bromii_L2-63	Bacteriocin_IIi	1
Paenibacillus_azoreducens_J34TS1	Gallidermin	1
Bacillus_filamentosus_strain_HL2HP6	Mersacidin	1
Streptomyces_ficellus_strain_NRRL_8067	ggmotif	1
Streptococcus_pyogenes_1E1	Antimicrobial17,Bacteriocin_IIc,L_biotic_typeA,MA-NIS+EPI	4
Escherichia_coli_O25b:H4-ST131	Antimicrobial17,Bacteriocin_IIc	2
Paracoccus_sp._AK26	Bacteriocin_IIc	1
Photobacterium_ganghwense_strain_C2.2	Bacteriocin_IIc,Bacteriocin_IId	2
Clostridiales_bacterium_LB2	Linocin_M18	1
Citrobacter_sp._RHBSTW-00667	Bacteriocin_IIc	1
Aeromonas_sp._ASNIH5	MA-2PEPA	1
Bacillus_thuringiensis_serovar_chinensis_CT-43	Bacteriocin_IId,Mersacidin	2
Streptococcus_pneumoniae_TIGR4	Bacteriocin_IIc,ComC,Mersacidin	3
Staphylococcus_aureus_subsp._aureus_71193	Bacteriocin_IIc,Lactococcin_972	2
Helicobacter_winghamensis_strain_2015D-0170	Bacteriocin_IIc	1
Escherichia_coli_O112ab:H8_strain_Res13-Lact-EA06-22	Antimicrobial17,Bacteriocin_IIc,ggmotif	3
Methylobacterium_radiotolerans_NYY1	Bacteriocin_IIc,ggmotif	2
Dolichospermum_sp._UKL201	ggmotif,L_biotic_typeA	2
Kordia_sp._SMS9	Bacteriocin_IIc,ggmotif	2
Sphingobium_sp._LF-16	Linocin_M18	1
Denitrovibrio_acetiphilus_DSM_12809	Linocin_M18	1
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20110222	Bacteriocin_IIc	1
Methanosarcina_siciliae_HI350	Antimicrobial14,Bacteriocin_IIc	2
Chryseobacterium_sp._strain_SNU_WT7	Bacteriocin_IIc	1
Mycobacterium_tuberculosis_UT205	Gallidermin,Linocin_M18	2
Leptolyngbya_sp._O-77	Bacteriocin_II,ggmotif	2
Lactococcus_lactis_subsp._lactis_KLDS_4.0325	Bacteriocin_IIc,Lactococcin	2
Mesorhizobium_sp._M2A.F.Ca.ET.043.02.1.1	Bacteriocin_IIc	1
Escherichia_coli_O145:H28_str._RM12761	Bacteriocin_IIc	1
Rhodovulum_sulfidophilum_DSM_1374	Bacteriocin_IIc,Mersacidin	2
Mycobacterium_tuberculosis_7199-99	Gallidermin,Linocin_M18	2
Pseudomonas_frederiksbergensis_strain_AS1	Linocin_M18	1
Streptococcus_sp._HSISS1	Bacteriocin_IIc,ComC	2
Erwinia_pyrifoliae_DSM_12163	Bacteriocin_IIc,Bacteriocin_IId	2
Pseudomonas_putida_S16	Bacteriocin_IIc,Linocin_M18	2
Thalassospira_indica_strain_PB8BT_strain_PB8BT_(=MCCC_1A01103T=LMG_29620T)	Bacteriocin_IIc	1
Spirochaeta_perfilievii_strain_P	Bacteriocin_IIc,ComC,ggmotif	3
Burkholderia_pseudomallei_MSHR511	Bacteriocin_IIc,Bacteriocin_IId,ggmotif	3
Lactococcus_lactis_subsp._lactis_IMAU11823	Lactococcin	1
Pseudomonas_syringae_pv._cerasicola_strain_CFBP6109	ComC	1
Alteromonas_sp._Mac1	Bacteriocin_IIc,ggmotif	2
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._SA20093421	Bacteriocin_IIc	1
Thalassobius_mediterraneus_strain_DP8N14-7	Bacteriocin_IIc	1
Synechococcus_sp._PCC_8807	ggmotif	1
Bacillus_anthracis_str._Vollum	Bacteriocin_IId,Bacteriocin_IIi	2
Bacillus_megaterium_Q3	Bacteriocin_IIc	1
Thermosipho_melanesiensis_BI429	MA-LAC481	1
Brevibacillus_choshinensis_strain_HPD31-SP3_strain_not_applicable	Antimicrobial17,Bacteriocin_IIc,Linocin_M18	3
Colwellia_sp._MT41	Bacteriocin_IIc	1
Pseudomonas_khazarica_strain_ODT-83	Bacteriocin_IIc,ComC	2
Stenotrophomonas_sp._Q16	Bacteriocin_IIc	1
Mycobacterium_seoulense_strain_JCM_16018	Linocin_M18	1
Mycobacterium_ostraviense_FDAARGOS_1613	L_biotic_typeA,Linocin_M18	2
Corallococcus_sp._EGB	L_biotic_typeA,Linocin_M18	2
Salmonella_enterica_subsp._enterica_3018683606	Bacteriocin_IIc	1
Bosea_sp._F3-2	Bacteriocin_IIc,Lactococcin_972,Linocin_M18	3
Nonomuraea_coxensis_DSM_45129	Bacteriocin_IId	1
Brachyspira_pilosicoli_B2904	Linocin_M18	1
Sphaerospermopsis_kisseleviana_NIES-73	Bacteriocin_IIc,bacteriocinII,ggmotif,Lactococcin_972	4
Aeromonas_hydrophila_AL09-71	Bacteriocin_IIc,Bacteriocin_IId,Lactococcin,MA-2PEPA	4
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20110355	Bacteriocin_IIc	1
Bacillus_sp._N1-1	Bacteriocin_IId,Linocin_M18	2
Chryseobacterium_shandongense_strain_G0207	Bacteriocin_IIc,ComC,ggmotif	3
Ignavibacteriales_bacterium_strain_H2_BAC3	Linocin_M18	1
Pseudomonas_sp._SWRI17	Bacteriocin_IIc	1
Izhakiella_sp._KSNA2	Bacteriocin_IIc,ggmotif	2
Lactococcus_lactis_subsp._cremoris_A76	ComC,ggmotif,Lactococcin,LE-LanBC	4
Salmonella_enterica_subsp._enterica_serovar_Yovokome_str._S-1850_strain_S-1850	Bacteriocin_IIc	1
Shewanella_sp._FJAT-51860	Bacteriocin_IIc,Mersacidin	2
Parabacteroides_sp._CT06	Lactococcin	1
Paracoccus_marcusii_strain_CP157	ggmotif,Linocin_M18	2
Mycobacterium_fortuitum_strain_CT6	Lactococcin_972,Linocin_M18	2
Tistrella_mobilis_KA081020-065	ggmotif,Linocin_M18	2
Aeromonas_rivipollensis_strain_KN-Mc-11N1	Bacteriocin_IIc,MA-2PEPA	2
Geobacillus_thermoleovorans_strain_ARTRW1	Bacteriocin_IId,L_biotic_typeA,Linocin_M18	3
Rothia_dentocariosa_ATCC_17931	Bacteriocin_IIc	1
Cyclobacterium_amurskyense_strain_KCTC_12363	Bacteriocin_IIc,Bacteriocin_IId	2
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20110223	Bacteriocin_IIc	1
Streptomyces_sp._Z423-1	ggmotif	1
Salmonella_enterica_subsp._enterica_serovar_London_strain_CVM_35153	Bacteriocin_IIc	1
Alteromonas_australica_strain_DE170	Bacteriocin_IIc,Linocin_M18	2
Salmonella_enterica_subsp._enterica_serovar_Heidelberg_strain_09-036813-1A	Bacteriocin_IIc	1
Streptomyces_hygroscopicus_subsp._jinggangensis_TL01	ggmotif,Linocin_M18	2
Flavobacterium_johnsoniae_UW101	Bacteriocin_IIc	1
Acinetobacter_nosocomialis_strain_6411	Bacteriocin_II,Bacteriocin_IIc	2
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._USDA-ARS-USMARC-1906	Bacteriocin_IIc	1
Clostridium_pasteurianum_DSM_525_=_ATCC_6013	Bacteriocin_IIc	1
Mycobacterium_smegmatis_INHR1	Linocin_M18	1
Chryseobacterium_rhizoplanae_XL97	Bacteriocin_IIc,ComC,ggmotif	3
Rhodococcus_sp._X156	L_biotic_typeA	1
Dolosigranulum_pigrum_strain_83VPs-KB5	L_biotic_typeA	1
Bordetella_pertussis_18323	Bacteriocin_IIc,Bacteriocin_IId,Linocin_M18	3
Azotobacter_chroococcum_NCIMB_8003	Bacteriocin_IIc,MA-LAC481	2
Bosea_sp._PAMC_26642	Bacteriocin_IIc	1
Streptococcus_sp._HSISS2	Bacteriocin_IIc,ggmotif	2
Saccharolobus_shibatae_B12	Bacteriocin_IIc,Linocin_M18	2
Mycoplasma_edwardii_strain_NCTC10132	LE-LanBC	1
Salinivibrio_costicola_strain_M318	ggmotif	1
Alteromonas_sp._Mac2	Bacteriocin_IIc,ggmotif	2
Corynebacterium_mustelae_strain_DSM_45274	Lactococcin_972	1
Xylanibacterium_sp._2JSPR-7	MA-2PEPA	1
Campylobacter_sp._RM12175_strain_RM12175	Lactococcin	1
Micromonospora_coxensis_strain_DSM_45161	Bacteriocin_IIc	1
Methanoregula_formicica_SMSP	Linocin_M18	1
Spirochaetes_bacterium_bin100	Bacteriocin_IIc	1
Schlegelella_thermodepolymerans_strain_DSM_15344	Bacteriocin_IIc	1
Actinotalea_sp._JY-7876	Bacteriocin_IIc	1
Streptococcus_pneumoniae_INV200	Bacteriocin_IIc,ComC,Lactococcin_972	3
Burkholderia_sp._IDO3	Bacteriocin_IIc,Linocin_M18	2
Streptococcus_agalactiae_515	Bacteriocin_IIc	1
Pseudomonas_extremaustralis_strain_DSM_17835	Bacteriocin_IIc,Linocin_M18	2
Gemmatimonadetes_bacterium_KBS708	Bacteriocin_IIc	1
Gluconobacter_oxydans_strain_1.637	ggmotif,Linocin_M18	2
Sphingomonas_echinoides_strain_B18	Bacteriocin_IIc,ggmotif	2
Planctomycetes_bacterium_CA51	Bacteriocin_IIc	1
Geoglobus_acetivorans_SBH6	Linocin_M18	1
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20110356	Bacteriocin_IIc	1
Helicobacter_pylori_83	lasso	1
Achromobacter_mucicolens_IA	Bacteriocin_IIc,Bacteriocin_IId,Linocin_M18	3
Leuconostoc_mesenteroides_KNU-2	Bacteriocin_IIc,ComC	2
Corynebacterium_flavescens_strain_OJ8	Linocin_M18	1
Bacteroides_thetaiotaomicron_BFG-55	L_biotic_typeA	1
Klebsiella_pneumoniae_subsp._pneumoniae_HS11286	ggmotif	1
Acinetobacter_lactucae_strain_OTEC-02	Bacteriocin_II,Bacteriocin_IIc	2
Serratia_sp._AS12	Bacteriocin_IIc	1
Marinomonas_sp._A3A	Bacteriocin_IIc	1
Nitrospiraceae_bacterium_T55J	Bacteriocin_IIi,Linocin_M18	2
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._SA20084824	Bacteriocin_IIc	1
Phascolarctobacterium_faecium_CE91-St52	Linocin_M18	1
Actinoplanes_sp._NBRC_14428	Antimicrobial18	1
Streptomyces_sp._ID38640	ggmotif,LE-LAC481	2
Weissella_diestrammenae_strain_KACC_16890	Bacteriocin_IIi	1
Pseudomonas_cedrina_strain_BS2981	LE-MER+2PEP	1
Methylobacterium_sp._17Sr1-1	Bacteriocin_IIc	1
Polynucleobacter_sp._Adler-ghost	Bacteriocin_IIc	1
Aeromonas_sp._ASNIH7	MA-2PEPA	1
Corynebacterium_macginleyi_strain_FDAARGOS_1195_strain_Not_applicable	Lactococcin_972	1
Erwinia_billingiae_strain_TH88	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20120738	Bacteriocin_IIc	1
Desulfovibrio_carbinolicus_strain_DSM_3852	Linocin_M18	1
Salmonella_enterica_subsp._salamae_serovar_Greenside_strain_NCTC9936	Bacteriocin_IIc	1
Cyanothece_sp._PCC_8801	Bacteriocin_IIc,ggmotif	2
Arthrobacter_sp._Rue61a	Bacteriocin_IIc	1
Alicycliphilus_denitrificans_strain_DP3	Bacteriocin_IIc,Lactococcin_972	2
Edwardsiella_tarda_FDAARGOS_1473	Bacteriocin_IIc	1
Brevibacterium_oceani_strain_WW007	Linocin_M18	1
Burkholderia_aenigmatica_CMCC(B)23010_strain_CMCC(B)23010	Bacteriocin_IIc,Linocin_M18	2
Yersinia_pestis_KIM10+	Bacteriocin_IIc,ggmotif	2
Streptococcus_pyogenes_HSC5	Antimicrobial17,Bacteriocin_IIc,L_biotic_typeA	3
Chitinophaga_sp._KRA15-503	Bacteriocin_IId,ggmotif,Linocin_M18	3
Flavobacterium_psychrophilum_FPG101	L_biotic_typeA	1
Serinicoccus_profundi_strain_CGMCC_4.5582	Bacteriocin_IIc	1
Paenibacillus_sp._32O-W	Linocin_M18	1
Methanosphaerula_palustris_E1-9c	Linocin_M18	1
Staphylococcus_schweitzeri_strain_NCTC13712	Bacteriocin_IIc,Gallidermin,Lactococcin_972	3
Streptococcus_sp._HSISS3	Bacteriocin_IIc,ComC,ggmotif	3
Deferribacter_desulfuricans_SSM1	Bacteriocin_IIc	1
Nitrospira_sp._KM1	Bacteriocin_IIc	1
Carnobacterium_maltaromaticum_LMA28	bacteriocinII,Bacteriocin_IId,Linocin_M18	3
Streptomyces_decoyicus_NRRL_2666	ggmotif	1
Staphylococcus_pseudintermedius_E140	Lactococcin_972	1
Streptococcus_pyogenes_STAB1102	Bacteriocin_IIc,L_biotic_typeA	2
Desulfurococcus_fermentans_DSM_16532	Linocin_M18	1
Janthinobacterium_sp._LM6_strain_LM6	Bacteriocin_IIc,ggmotif	2
Bordetella_bronchiseptica_253	Bacteriocin_IIc,Bacteriocin_IId,Lactococcin_972,Linocin_M18	4
Aeromonas_veronii_32286	Bacteriocin_IIc,MA-2PEPA	2
Bacillus_sp._LUNF1	Bacteriocin_IId,MA-2PEPA,Mersacidin	3
Shigella_flexneri_1a	Bacteriocin_IIc,ggmotif	2
Sphingobacterium_sp._UDSM-2020	ggmotif,Lactococcin_972	2
Serratia_sp._LS-1	Bacteriocin_IIc,ComC,ggmotif	3
Mycobacterium_tuberculosis_PanR0311	Gallidermin,Linocin_M18	2
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20110357	Bacteriocin_IIc	1
Listeria_monocytogenes_serotype_1/2a_str._02-5993_strain_02-5993	ComC	1
Escherichia_coli_O1:HNT_strain_DR162-CEF	Bacteriocin_IIc,LE-DUF	2
Pseudolabrys_sp._FHR47	Bacteriocin_IIc	1
Bacillus_sp._Alg07	LE-LAC481,Mersacidin	2
Serratia_sp._AS13	Bacteriocin_IIc	1
Mannheimia_varigena_USDA-ARS-USMARC-1388	Bacteriocin_IIc,Bacteriocin_IId	2
Escherichia_coli_O45:H2_strain_FWSEC0003	Bacteriocin_IIc	1
Brachyspira_intermedia_PWS/A	Bacteriocin_IIi,Linocin_M18	2
Sinorhizobium_meliloti_1021	Bacteriocin_IIc,Bacteriocin_IId	2
Paenibacillus_sp._FSL_R5-0345	Antimicrobial14,ggmotif	2
Proteus_cibarius_strain_G11	Bacteriocin_IIi,ggmotif	2
Deinococcus_sp._AJ005	L_biotic_typeA	1
Clostridium_neonatale_250_09	ggmotif	1
Streptococcus_constellatus_subsp._pharyngis_C232	Bacteriocin_IIc,ComC	2
Cellulophaga_lytica_strain_DAU203	ComC	1
Streptomyces_sp._CRPJ-33	LE-LAC481,Mersacidin	2
Spiroplasma_sp._NBRC_100390	LE-DUF,LE-MER+2PEP	2
Corynebacterium_matruchotii_strain_ATCC_14266	MA-2PEPA	1
Pandoraea_pnomenusa_3kgm	Linocin_M18	1
Cyanothece_sp._PCC_8802	Bacteriocin_IIc,ggmotif	2
Vibrio_owensii_strain_1700302	Bacteriocin_IIc	1
Bacillus_circulans_strain_FDAARGOS_783_strain_Not_applicable	LE-DUF	1
Pseudomonas_aeruginosa_NCGM2.S1	Bacteriocin_IIc,ggmotif	2
Listonella_anguillarum_M3	ComC	1
Mycobacterium_intracellulare_ATCC_13950	Linocin_M18	1
Chryseobacterium_indoltheticum_strain_G0211	Bacteriocin_IIc,ComC	2
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._USDA-ARS-USMARC-1908	Bacteriocin_IIc	1
Kutzneria_sp._CA-103260	Bacteriocin_II,Linocin_M18,Mersacidin	3
Methanobacterium_lacus_strain_AL-21	ggmotif	1
