"posterior_row","iteration","tree_no","map_within_draw","total_changes","q12","q13","q21","q24","q31","q34","q42","q43"
2672,2972000,1,1,1571,22,115,191,2,243,367,105,526
2673,2973000,1,1,1454,28,89,163,3,249,315,90,517
2674,2974000,1,1,1632,18,95,189,11,243,398,104,574
2675,2975000,1,1,1694,16,97,205,4,249,425,104,594
2676,2976000,1,1,1712,72,95,160,2,266,426,73,618
2677,2977000,1,1,1434,20,84,174,2,234,289,94,537
2678,2978000,1,1,1693,17,88,204,4,249,423,99,609
2679,2979000,1,1,1858,72,94,194,6,261,460,96,675
2680,2980000,1,1,1474,29,97,190,4,241,331,105,477
2681,2981000,1,1,1653,19,95,176,5,251,407,93,607
2682,2982000,1,1,1698,40,85,199,5,257,395,97,620
2683,2983000,1,1,1622,44,89,187,2,257,403,89,551
2684,2984000,1,1,1456,41,100,131,3,240,343,86,512
2685,2985000,1,1,1560,76,95,182,6,243,318,109,531
2686,2986000,1,1,1665,24,95,164,6,263,417,94,602
2687,2987000,1,1,1705,77,100,183,8,241,442,96,558
2688,2988000,1,1,1527,48,80,161,11,233,340,108,546
2689,2989000,1,1,1518,43,87,155,13,255,331,104,530
2690,2990000,1,1,1554,22,91,185,9,256,367,96,528
2691,2991000,1,1,1591,21,104,160,2,253,376,89,586
2692,2992000,1,1,1514,53,93,141,9,250,355,89,524
2693,2993000,1,1,1583,15,101,209,10,215,373,122,538
2694,2994000,1,1,1569,26,93,181,13,233,345,100,578
2695,2995000,1,1,1692,42,91,196,6,249,428,95,585
2696,2996000,1,1,1633,51,107,184,2,260,374,94,561
2697,2997000,1,1,1598,13,97,157,4,246,399,103,579
2698,2998000,1,1,1587,34,91,153,1,257,399,91,561
2699,2999000,1,1,1735,29,125,235,7,241,399,132,567
2700,3000000,1,1,1520,55,99,174,11,257,280,83,561
2701,3001000,1,1,1709,43,95,161,9,257,449,84,611
2702,3002000,1,1,1684,28,90,191,5,231,415,110,614
2703,3003000,1,1,1624,33,98,187,6,243,381,97,579
2704,3004000,1,1,1593,35,105,199,11,231,356,104,552
2705,3005000,1,1,1818,34,116,176,6,244,486,113,643
2706,3006000,1,1,1492,45,104,166,7,271,319,86,494
2707,3007000,1,1,1516,18,90,153,9,248,348,86,564
2708,3008000,1,1,1487,43,101,172,6,224,302,102,537
2709,3009000,1,1,1777,27,89,183,4,255,425,98,696
2710,3010000,1,1,1633,42,95,187,5,280,347,93,584
2711,3011000,1,1,1690,54,96,131,7,277,404,80,641
2712,3012000,1,1,1556,41,82,170,12,240,378,108,525
2713,3013000,1,1,1643,65,99,169,10,260,327,92,621
2714,3014000,1,1,1574,37,115,180,4,254,350,90,544
2715,3015000,1,1,1509,20,98,194,2,243,342,104,506
2716,3016000,1,1,1657,46,99,193,6,254,371,99,589
2717,3017000,1,1,1579,36,108,232,2,244,316,116,525
2718,3018000,1,1,1661,18,95,187,1,227,407,102,624
2719,3019000,1,1,1630,36,121,171,3,280,351,76,592
2720,3020000,1,1,1539,47,100,147,3,264,361,80,537
2721,3021000,1,1,1847,48,88,159,4,259,505,82,702
2722,3022000,1,1,1540,25,84,182,9,249,312,102,577
2723,3023000,1,1,1569,21,99,163,4,269,359,89,565
2724,3024000,1,1,1741,27,98,228,3,255,426,108,596
2725,3025000,1,1,1708,34,91,207,7,225,418,117,609
2726,3026000,1,1,1544,29,82,155,5,245,373,110,545
2727,3027000,1,1,1715,26,101,192,4,222,452,109,609
2728,3028000,1,1,1567,45,88,172,7,245,335,100,575
2729,3029000,1,1,1552,29,106,207,1,223,351,106,529
2730,3030000,1,1,1634,22,108,157,1,245,424,95,582
2731,3031000,1,1,1611,63,90,206,4,229,333,107,579
2732,3032000,1,1,1638,16,122,201,3,246,392,101,557
2733,3033000,1,1,1641,37,91,133,5,258,396,88,633
2734,3034000,1,1,1788,86,108,179,2,278,437,86,612
2735,3035000,1,1,1571,33,92,192,4,257,350,95,548
2736,3036000,1,1,1598,19,95,198,10,233,388,111,544
2737,3037000,1,1,1567,12,101,184,4,247,379,99,541
2738,3038000,1,1,1495,36,102,159,5,265,325,81,522
2739,3039000,1,1,1545,67,94,173,6,239,367,98,501
2740,3040000,1,1,1557,40,98,167,2,262,353,82,553
2741,3041000,1,1,1583,31,109,186,4,261,359,89,544
2742,3042000,1,1,1521,29,101,168,2,228,352,98,543
2743,3043000,1,1,1640,30,85,182,4,272,398,93,576
2744,3044000,1,1,1464,38,90,149,8,273,283,87,536
2745,3045000,1,1,1645,15,101,206,12,215,413,117,566
2746,3046000,1,1,1595,52,106,217,7,253,367,107,486
2747,3047000,1,1,1533,56,83,182,8,227,319,99,559
2748,3048000,1,1,1544,37,82,192,6,216,401,116,494
2749,3049000,1,1,1619,35,108,185,5,266,365,92,563
2750,3050000,1,1,1642,11,103,203,8,242,387,104,584
2751,3051000,1,1,1431,7,87,207,3,227,295,119,486
2752,3052000,1,1,1499,15,96,198,1,233,297,104,555
2753,3053000,1,1,1680,54,89,201,3,236,393,119,585
2754,3054000,1,1,1600,44,100,165,5,242,386,103,555
2755,3055000,1,1,1875,50,96,183,9,232,556,108,641
2756,3056000,1,1,1468,13,100,209,6,229,296,110,505
2757,3057000,1,1,1670,44,102,206,16,224,394,123,561
2758,3058000,1,1,1563,41,100,157,3,269,357,81,555
2759,3059000,1,1,1474,39,101,165,2,256,326,90,495
2760,3060000,1,1,1578,36,105,169,2,259,349,92,566
2761,3061000,1,1,1611,13,92,207,9,230,392,116,552
2762,3062000,1,1,1573,52,91,197,6,244,363,98,522
2763,3063000,1,1,1612,21,91,207,9,227,393,113,551
2764,3064000,1,1,1468,53,91,149,5,268,332,69,501
2765,3065000,1,1,1571,28,106,190,4,240,356,101,546
2766,3066000,1,1,1638,45,87,181,4,235,399,104,583
2767,3067000,1,1,1556,33,106,129,7,274,395,84,528
2768,3068000,1,1,1566,38,84,154,5,258,377,87,563
2769,3069000,1,1,1507,29,99,201,1,240,340,100,497
2770,3070000,1,1,1622,21,85,186,2,227,390,99,612
2771,3071000,1,1,1473,15,97,175,7,237,309,94,539
2772,3072000,1,1,1692,30,99,213,6,226,421,112,585
2773,3073000,1,1,1484,44,111,171,3,254,305,100,496
2774,3074000,1,1,1622,34,95,153,4,267,383,91,595
2775,3075000,1,1,1552,40,110,174,7,241,341,96,543
2776,3076000,1,1,1726,58,111,211,3,261,388,97,597
2777,3077000,1,1,1613,32,110,211,5,241,335,107,572
2778,3078000,1,1,1568,28,87,175,5,241,399,100,533
2779,3079000,1,1,1646,33,91,214,4,252,354,109,589
2780,3080000,1,1,1570,33,95,225,0,230,376,105,506
2781,3081000,1,1,1439,19,96,194,7,228,299,116,480
2782,3082000,1,1,1809,30,102,202,4,259,473,108,631
2783,3083000,1,1,1605,18,105,165,7,218,446,108,538
2784,3084000,1,1,1584,32,86,177,8,233,378,95,575
2785,3085000,1,1,1573,19,99,220,1,210,333,127,564
2786,3086000,1,1,1647,43,102,153,4,254,391,92,608
2787,3087000,1,1,1679,15,90,195,4,230,412,126,607
2788,3088000,1,1,1408,21,86,175,1,263,291,89,482
2789,3089000,1,1,1617,50,85,147,13,259,397,93,573
2790,3090000,1,1,1574,41,72,192,5,278,341,99,546
2791,3091000,1,1,1622,26,93,197,1,248,362,104,591
2792,3092000,1,1,1700,46,82,182,3,234,462,107,584
2793,3093000,1,1,1780,63,96,161,3,260,455,78,664
2794,3094000,1,1,1778,19,80,191,4,230,512,115,627
2795,3095000,1,1,1873,31,93,175,5,258,538,79,694
2796,3096000,1,1,1437,24,84,155,3,248,305,94,524
2797,3097000,1,1,1571,48,86,175,18,217,366,136,525
2798,3098000,1,1,1499,47,94,163,2,255,337,77,524
2799,3099000,1,1,1725,26,103,196,4,250,434,95,617
2800,3100000,1,1,1566,37,104,197,9,253,316,110,540
2801,3101000,1,1,1735,22,98,164,11,270,450,91,629
2802,3102000,1,1,1554,17,96,169,2,263,370,92,545
2803,3103000,1,1,1697,91,91,216,2,297,339,93,568
2804,3104000,1,1,1703,10,94,197,1,241,417,109,634
2805,3105000,1,1,1580,38,96,172,5,244,389,94,542
2806,3106000,1,1,1898,37,104,178,8,230,575,100,666
2807,3107000,1,1,1725,28,108,193,3,215,447,131,600
2808,3108000,1,1,1454,39,100,192,2,239,273,92,517
2809,3109000,1,1,1444,14,94,170,10,253,353,101,449
2810,3110000,1,1,1645,23,96,164,3,267,376,91,625
2811,3111000,1,1,1597,37,90,141,1,261,397,88,582
2812,3112000,1,1,1548,26,96,188,3,232,349,95,559
2813,3113000,1,1,1456,48,99,144,10,260,329,83,483
2814,3114000,1,1,1539,45,90,166,1,242,370,97,528
2815,3115000,1,1,1688,62,96,178,3,247,419,93,590
2816,3116000,1,1,1648,56,93,136,3,270,397,81,612
2817,3117000,1,1,1675,45,93,193,1,266,398,92,587
2818,3118000,1,1,1629,9,98,171,1,267,427,97,559
2819,3119000,1,1,1807,40,98,155,6,261,492,87,668
2820,3120000,1,1,1674,26,101,180,8,252,415,111,581
2821,3121000,1,1,1550,56,95,201,7,189,344,127,531
2822,3122000,1,1,1578,14,89,190,1,259,367,107,551
2823,3123000,1,1,1525,41,101,142,1,262,348,82,548
2824,3124000,1,1,1827,7,105,213,2,209,497,130,664
2825,3125000,1,1,1555,38,99,195,3,247,328,92,553
2826,3126000,1,1,1508,27,100,193,0,242,348,98,500
2827,3127000,1,1,1462,46,115,165,0,229,253,89,565
2828,3128000,1,1,1511,31,93,176,3,229,333,113,533
2829,3129000,1,1,1688,53,92,167,1,249,385,96,645
2830,3130000,1,1,1471,34,97,166,6,238,313,96,521
2831,3131000,1,1,1740,38,100,183,6,244,463,99,607
2832,3132000,1,1,1660,38,83,149,5,250,423,98,614
2833,3133000,1,1,1654,36,87,178,6,242,383,89,633
2834,3134000,1,1,1445,40,96,138,6,260,280,76,549
2835,3135000,1,1,1780,17,91,229,5,230,494,126,588
2836,3136000,1,1,1659,38,103,147,1,249,384,96,641
2837,3137000,1,1,1574,47,101,173,0,241,374,93,545
2838,3138000,1,1,1610,36,123,180,0,273,380,82,536
2839,3139000,1,1,1657,33,84,195,7,238,360,108,632
2840,3140000,1,1,1710,34,98,165,5,250,470,101,587
2841,3141000,1,1,1528,52,93,222,5,242,329,109,476
2842,3142000,1,1,1653,28,99,223,7,222,392,121,561
2843,3143000,1,1,1737,49,103,169,2,235,432,99,648
2844,3144000,1,1,1599,36,114,195,2,248,365,109,530
2845,3145000,1,1,1741,8,85,181,10,239,480,104,634
2846,3146000,1,1,1452,16,80,207,4,226,315,117,487
2847,3147000,1,1,1596,14,95,179,6,244,355,100,603
2848,3148000,1,1,1731,25,89,206,3,231,423,114,640
2849,3149000,1,1,1655,31,117,147,2,262,421,74,601
2850,3150000,1,1,1723,42,110,251,1,248,385,98,588
2851,3151000,1,1,1464,32,102,180,2,251,270,91,536
2852,3152000,1,1,1567,20,89,166,8,270,360,86,568
2853,3153000,1,1,1721,55,101,195,4,215,462,110,579
2854,3154000,1,1,1523,31,95,215,5,214,350,130,483
2855,3155000,1,1,1567,21,96,192,1,233,349,121,554
2856,3156000,1,1,1500,19,96,200,3,236,325,98,523
2857,3157000,1,1,1722,30,88,210,7,227,443,113,604
2858,3158000,1,1,2033,53,109,138,5,270,631,71,756
2859,3159000,1,1,1761,35,107,153,3,238,505,95,625
2860,3160000,1,1,1551,45,98,186,2,246,346,95,533
2861,3161000,1,1,1514,50,99,168,6,225,302,114,550
2862,3162000,1,1,1489,44,90,183,6,249,297,98,522
2863,3163000,1,1,1759,21,105,199,4,233,454,117,626
2864,3164000,1,1,1652,20,97,169,2,230,411,94,629
2865,3165000,1,1,1559,51,99,181,5,259,337,96,531
2866,3166000,1,1,1506,40,91,161,3,246,350,84,531
2867,3167000,1,1,1534,35,93,181,1,253,337,96,538
2868,3168000,1,1,1492,54,98,167,2,250,339,98,484
2869,3169000,1,1,1549,21,102,220,3,231,306,105,561
2870,3170000,1,1,1643,25,101,191,4,236,445,109,532
2871,3171000,1,1,1577,41,67,144,7,283,391,99,545
2872,3172000,1,1,1663,20,110,194,6,241,374,115,603
2873,3173000,1,1,1600,47,99,168,4,243,380,92,567
2874,3174000,1,1,1622,63,98,208,4,232,327,105,585
2875,3175000,1,1,1772,25,95,174,2,264,469,92,651
2876,3176000,1,1,1695,16,103,185,4,231,398,110,648
2877,3177000,1,1,1691,50,102,176,0,254,413,85,611
2878,3178000,1,1,1631,44,97,153,4,252,404,79,598
2879,3179000,1,1,1614,16,102,192,2,233,424,105,540
2880,3180000,1,1,1640,47,116,168,2,254,402,90,561
2881,3181000,1,1,1707,38,96,183,3,231,391,112,653
2882,3182000,1,1,1713,7,110,183,4,263,460,85,601
2883,3183000,1,1,1715,34,92,182,2,240,415,103,647
2884,3184000,1,1,1572,16,123,183,5,223,364,117,541
2885,3185000,1,1,1469,29,84,190,5,259,311,102,489
2886,3186000,1,1,1599,40,111,233,9,229,332,126,519
2887,3187000,1,1,1684,33,89,208,4,226,403,130,591
2888,3188000,1,1,1657,35,100,147,3,257,431,102,582
2889,3189000,1,1,1575,34,88,148,5,253,383,87,577
2890,3190000,1,1,1720,58,97,188,2,273,431,93,578
2891,3191000,1,1,1483,18,89,200,2,234,330,102,508
2892,3192000,1,1,1749,61,111,170,4,251,425,98,629
2893,3193000,1,1,1646,47,102,153,6,250,413,79,596
2894,3194000,1,1,1533,45,82,186,5,239,362,100,514
2895,3195000,1,1,1446,17,97,196,3,228,290,109,506
2896,3196000,1,1,1597,29,99,171,6,261,332,87,612
2897,3197000,1,1,1727,15,101,216,6,243,450,108,588
2898,3198000,1,1,1367,26,91,167,1,240,284,94,464
2899,3199000,1,1,1610,43,91,202,1,252,331,96,594
2900,3200000,1,1,1578,25,100,251,5,220,364,129,484
2901,3201000,1,1,1586,58,93,205,15,241,301,111,562
2902,3202000,1,1,1626,48,99,196,3,240,377,90,573
2903,3203000,1,1,1496,32,93,155,3,239,355,80,539
2904,3204000,1,1,1564,24,96,190,6,240,363,102,543
2905,3205000,1,1,1508,38,96,191,6,226,301,117,533
2906,3206000,1,1,1625,15,91,201,9,230,393,114,572
2907,3207000,1,1,1625,54,95,197,5,242,362,107,563
2908,3208000,1,1,1725,25,95,200,5,249,463,94,594
2909,3209000,1,1,1779,21,108,172,4,264,447,105,658
2910,3210000,1,1,1386,51,91,151,2,241,287,94,469
2911,3211000,1,1,1790,29,103,199,3,250,484,101,621
2912,3212000,1,1,1623,36,89,202,2,224,397,119,554
2913,3213000,1,1,1781,33,94,196,9,240,473,114,622
2914,3214000,1,1,1629,46,102,148,2,252,389,93,597
2915,3215000,1,1,1612,9,104,201,3,249,357,107,582
2916,3216000,1,1,1624,19,107,172,6,257,373,102,588
2917,3217000,1,1,1621,32,104,157,4,253,409,97,565
2918,3218000,1,1,1638,22,96,214,6,221,421,130,528
2919,3219000,1,1,1803,34,107,198,2,268,424,92,678
2920,3220000,1,1,1723,25,101,176,2,245,451,91,632
2921,3221000,1,1,1682,32,105,193,3,251,385,96,617
2922,3222000,1,1,1498,33,93,172,7,230,314,103,546
2923,3223000,1,1,1454,34,90,179,10,261,297,95,488
2924,3224000,1,1,1574,42,83,174,5,233,343,112,582
2925,3225000,1,1,1642,52,109,166,2,254,396,95,568
2926,3226000,1,1,1845,44,91,184,4,250,500,104,668
2927,3227000,1,1,1723,33,104,190,2,215,447,116,616
2928,3228000,1,1,1551,37,82,177,0,239,370,107,539
2929,3229000,1,1,1671,73,96,175,2,256,372,100,597
2930,3230000,1,1,1506,42,94,155,3,266,306,86,554
2931,3231000,1,1,1861,56,101,164,4,267,478,92,699
2932,3232000,1,1,1758,26,111,163,3,229,492,106,628
2933,3233000,1,1,1599,64,95,165,3,259,362,88,563
2934,3234000,1,1,1630,57,102,161,2,261,388,90,569
2935,3235000,1,1,1684,44,114,226,1,251,360,104,584
2936,3236000,1,1,1653,32,83,184,12,223,395,113,611
2937,3237000,1,1,1657,53,98,162,4,241,391,99,609
2938,3238000,1,1,1592,38,88,210,5,254,322,99,576
2939,3239000,1,1,1685,16,110,202,7,241,410,108,591
2940,3240000,1,1,1532,31,105,194,5,247,307,92,551
2941,3241000,1,1,1665,57,106,187,0,256,369,110,580
2942,3242000,1,1,1537,35,108,188,5,244,344,98,515
2943,3243000,1,1,1505,70,106,152,10,275,295,79,518
2944,3244000,1,1,1562,29,97,181,2,220,380,107,546
2945,3245000,1,1,1617,53,96,199,0,224,353,110,582
2946,3246000,1,1,1523,31,107,222,1,223,347,103,489
2947,3247000,1,1,1581,26,101,215,1,248,362,105,523
2948,3248000,1,1,1536,21,109,211,4,230,337,107,517
2949,3249000,1,1,1837,33,103,211,8,251,490,102,639
2950,3250000,1,1,1618,22,79,179,8,255,384,100,591
2951,3251000,1,1,1561,25,100,199,7,236,358,117,519
2952,3252000,1,1,1579,18,111,201,7,259,337,111,535
2953,3253000,1,1,1579,18,103,165,5,266,359,87,576
2954,3254000,1,1,1596,23,97,156,4,254,357,98,607
2955,3255000,1,1,1644,31,104,149,13,262,396,100,589
2956,3256000,1,1,1647,9,83,215,9,239,366,125,601
2957,3257000,1,1,1596,6,104,196,3,228,416,117,526
2958,3258000,1,1,1531,27,95,162,7,271,325,90,554
2959,3259000,1,1,1659,11,90,182,7,249,436,101,583
2960,3260000,1,1,1690,24,101,191,7,244,433,113,577
2961,3261000,1,1,1552,10,91,200,4,238,347,109,553
2962,3262000,1,1,1448,41,92,153,6,223,322,96,515
2963,3263000,1,1,1541,15,96,176,7,247,366,102,532
2964,3264000,1,1,1552,14,81,160,5,265,368,91,568
2965,3265000,1,1,1522,12,98,178,9,239,357,104,525
2966,3266000,1,1,1627,21,101,191,1,266,406,83,558
2967,3267000,1,1,1567,21,102,172,0,241,391,103,537
2968,3268000,1,1,1989,43,95,165,4,277,575,86,744
2969,3269000,1,1,1719,22,119,197,4,249,427,111,590
2970,3270000,1,1,1625,34,107,174,6,248,366,103,587
2971,3271000,1,1,1645,58,96,175,7,237,395,105,572
2972,3272000,1,1,1556,46,91,201,0,237,350,107,524
2973,3273000,1,1,1509,44,88,163,3,243,367,81,520
2974,3274000,1,1,1655,24,111,207,1,223,411,122,556
2975,3275000,1,1,1633,20,104,157,1,270,414,95,572
2976,3276000,1,1,1536,28,93,173,1,271,343,82,545
2977,3277000,1,1,1634,23,93,189,3,239,412,100,575
2978,3278000,1,1,1510,56,102,177,5,262,329,93,486
2979,3279000,1,1,1526,19,110,183,7,242,353,103,509
2980,3280000,1,1,1584,39,94,163,7,271,352,76,582
2981,3281000,1,1,1645,29,97,197,3,244,379,116,580
2982,3282000,1,1,1737,50,115,161,2,268,430,84,627
2983,3283000,1,1,1514,18,93,206,0,238,308,110,541
2984,3284000,1,1,1787,42,85,197,2,242,437,97,685
2985,3285000,1,1,1620,23,110,182,6,227,391,109,572
2986,3286000,1,1,1619,59,97,154,10,254,338,91,616
2987,3287000,1,1,1652,46,95,192,8,226,410,99,576
2988,3288000,1,1,1531,27,89,158,5,245,342,87,578
2989,3289000,1,1,1707,34,96,176,1,267,417,81,635
2990,3290000,1,1,1653,26,112,198,0,223,402,105,587
2991,3291000,1,1,1844,25,95,174,0,243,518,85,704
2992,3292000,1,1,1561,13,113,164,1,287,360,100,523
2993,3293000,1,1,1701,47,92,158,1,253,456,91,603
2994,3294000,1,1,1758,25,99,188,6,235,488,100,617
2995,3295000,1,1,1607,43,102,140,2,281,376,64,599
2996,3296000,1,1,1517,37,91,180,3,234,347,103,522
2997,3297000,1,1,1608,6,104,176,4,231,386,112,589
2998,3298000,1,1,1713,29,90,189,5,244,407,100,649
2999,3299000,1,1,1610,73,95,182,7,236,337,103,577
3000,3300000,1,1,1601,19,94,190,2,251,372,105,568
3001,3301000,1,1,1653,37,98,173,3,254,360,99,629
3002,3302000,1,1,1655,49,109,160,6,228,415,93,595
3003,3303000,1,1,1464,33,80,188,3,280,283,92,505
3004,3304000,1,1,1429,54,94,162,9,241,294,96,479
3005,3305000,1,1,1643,59,106,171,2,255,409,95,546
3006,3306000,1,1,1506,47,98,200,2,240,308,98,513
3007,3307000,1,1,1735,71,96,176,7,227,418,98,642
3008,3308000,1,1,1636,26,77,187,3,227,405,101,610
3009,3309000,1,1,1677,30,109,153,3,253,447,93,589
3010,3310000,1,1,1512,49,91,231,3,239,307,98,494
3011,3311000,1,1,1562,26,94,174,6,237,376,106,543
3012,3312000,1,1,1869,13,87,193,11,230,529,123,683
3013,3313000,1,1,1764,34,95,177,3,245,457,94,659
3014,3314000,1,1,1591,57,88,156,10,249,333,88,610
3015,3315000,1,1,1744,24,98,196,11,254,449,102,610
3016,3316000,1,1,1579,42,85,175,3,256,350,98,570
3017,3317000,1,1,1644,45,97,170,10,262,411,87,562
3018,3318000,1,1,1662,26,84,196,2,249,411,109,585
3019,3319000,1,1,1558,21,90,192,5,232,390,108,520
3020,3320000,1,1,1678,26,98,199,5,250,401,96,603
3021,3321000,1,1,1736,79,80,184,4,268,375,100,646
3022,3322000,1,1,1623,25,101,160,4,266,382,90,595
3023,3323000,1,1,1546,36,93,238,6,209,326,126,512
3024,3324000,1,1,1596,38,98,162,1,243,416,92,546
3025,3325000,1,1,1604,19,94,194,7,252,365,109,564
3026,3326000,1,1,1607,38,116,197,4,228,362,114,548
3027,3327000,1,1,1509,17,94,196,3,226,338,113,522
3028,3328000,1,1,1636,47,92,182,5,215,373,125,597
3029,3329000,1,1,1633,36,105,182,7,258,360,96,589
3030,3330000,1,1,1611,25,96,174,2,262,377,96,579
3031,3331000,1,1,1668,48,101,142,1,262,446,81,587
3032,3332000,1,1,1605,24,90,209,1,237,375,100,569
3033,3333000,1,1,1650,18,92,194,6,224,455,117,544
3034,3334000,1,1,1570,43,91,173,10,243,386,104,520
3035,3335000,1,1,1738,20,100,223,4,234,425,120,612
3036,3336000,1,1,1478,49,88,170,8,235,340,121,467
3037,3337000,1,1,1550,21,96,179,5,230,389,111,519
3038,3338000,1,1,1625,32,122,172,8,263,363,93,572
3039,3339000,1,1,1607,31,69,174,8,257,374,106,588
3040,3340000,1,1,1573,19,104,163,2,273,359,86,567
3041,3341000,1,1,1419,45,85,153,6,274,311,88,457
3042,3342000,1,1,1721,15,86,152,9,262,451,101,645
3043,3343000,1,1,1755,26,94,207,2,223,471,123,609
3044,3344000,1,1,1672,17,90,197,5,230,415,103,615
3045,3345000,1,1,1746,30,95,200,8,231,434,110,638
3046,3346000,1,1,1737,32,103,188,6,222,442,116,628
3047,3347000,1,1,1505,22,94,207,4,229,343,113,493
3048,3348000,1,1,1688,33,97,157,8,256,460,92,585
3049,3349000,1,1,1620,51,102,143,4,262,385,77,596
3050,3350000,1,1,1658,24,80,170,10,260,399,84,631
3051,3351000,1,1,1684,23,82,221,8,231,385,111,623
3052,3352000,1,1,1630,25,109,183,3,240,403,90,577
3053,3353000,1,1,1626,32,106,169,8,249,379,88,595
3054,3354000,1,1,1671,14,87,191,3,247,417,100,612
3055,3355000,1,1,1501,45,90,170,6,255,326,77,532
3056,3356000,1,1,1614,36,98,172,6,248,393,108,553
3057,3357000,1,1,1613,55,98,162,1,246,394,103,554
3058,3358000,1,1,1532,41,101,186,1,253,371,101,478
3059,3359000,1,1,1620,19,88,172,1,246,409,95,590
3060,3360000,1,1,1758,41,91,197,0,244,492,102,591
3061,3361000,1,1,1656,36,108,209,2,221,380,126,574
3062,3362000,1,1,1631,20,72,198,11,257,363,107,603
3063,3363000,1,1,1525,29,90,189,5,220,373,95,524
3064,3364000,1,1,1737,39,93,184,5,291,414,86,625
3065,3365000,1,1,1687,24,89,199,1,251,449,105,569
3066,3366000,1,1,1563,38,86,142,11,267,354,82,583
3067,3367000,1,1,1646,46,90,202,3,249,407,110,539
3068,3368000,1,1,1699,42,91,156,7,234,437,104,628
3069,3369000,1,1,1527,41,101,165,12,227,348,113,520
3070,3370000,1,1,1619,23,101,189,8,241,381,118,558
3071,3371000,1,1,1585,32,95,186,2,232,364,94,580
3072,3372000,1,1,1580,74,99,181,0,253,318,86,569
3073,3373000,1,1,1666,38,102,151,6,250,436,84,599
3074,3374000,1,1,1507,32,109,179,6,255,315,89,522
3075,3375000,1,1,1504,51,83,209,6,237,309,116,493
3076,3376000,1,1,1621,40,96,162,5,276,376,79,587
3077,3377000,1,1,1681,40,101,171,2,244,461,100,562
3078,3378000,1,1,1662,17,104,194,6,244,403,104,590
3079,3379000,1,1,1591,64,91,155,1,272,349,86,573
3080,3380000,1,1,1721,35,106,199,1,250,455,104,571
3081,3381000,1,1,1699,68,104,182,0,234,413,99,599
3082,3382000,1,1,1594,50,95,150,2,264,371,84,578
3083,3383000,1,1,1577,25,120,179,3,256,346,98,550
3084,3384000,1,1,1437,19,93,167,2,235,309,99,513
3085,3385000,1,1,1842,50,105,194,3,250,487,105,648
3086,3386000,1,1,1629,40,94,191,6,253,377,83,585
3087,3387000,1,1,1698,23,102,162,7,253,447,89,615
3088,3388000,1,1,1646,55,92,218,7,214,374,127,559
3089,3389000,1,1,1491,46,102,151,7,262,299,81,543
3090,3390000,1,1,1636,11,105,182,2,253,396,100,587
3091,3391000,1,1,1716,44,106,175,0,249,423,92,627
3092,3392000,1,1,1553,29,95,180,5,235,361,90,558
3093,3393000,1,1,1508,44,87,165,3,245,354,93,517
3094,3394000,1,1,1657,35,84,184,4,248,392,95,615
3095,3395000,1,1,1565,45,86,161,9,237,389,99,539
3096,3396000,1,1,1454,14,91,182,3,234,334,99,497
3097,3397000,1,1,1615,10,96,186,5,230,432,99,557
3098,3398000,1,1,1702,34,117,145,10,252,396,95,653
3099,3399000,1,1,1493,42,94,160,7,260,320,87,523
3100,3400000,1,1,1493,58,109,163,1,271,278,81,532
3101,3401000,1,1,1920,34,93,185,0,259,541,86,722
3102,3402000,1,1,1657,31,114,202,0,243,395,108,564
3103,3403000,1,1,1434,17,90,174,3,248,337,96,469
3104,3404000,1,1,1550,66,110,191,3,256,333,84,507
3105,3405000,1,1,1747,39,86,170,9,254,453,92,644
3106,3406000,1,1,1527,41,88,170,5,260,342,85,536
3107,3407000,1,1,1670,57,100,176,2,259,408,93,575
3108,3408000,1,1,1572,31,103,160,6,239,349,89,595
3109,3409000,1,1,1589,47,97,148,4,237,388,88,580
